GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
54676	0.595	0.2425024	0.1168	1.168755	0.1365192	733.26	GTPBP2	GTP binding protein 2
26037	0.595	0.2426152	0.1404	1.168475	0.1641084	4449.92	SIPA1L1	signal induced proliferation associated 1 like 1
161742	0.595	0.2426347	0.1577	-1.168427	-0.1842616	489.87	SPRED1	sprouty related EVH1 domain containing 1
79674	0.596	0.2427722	0.1886	-1.168086	-0.2202631	252.05	VEPH1	ventricular zone expressed PH domain containing 1
1191	0.596	0.2427687	0.2498	1.168094	0.2918063	1035.01	CLU	clusterin
147007	0.596	0.242843	0.0564	-1.16791	-0.0658929	1000.57	TMEM199	transmembrane protein 199
140685	0.596	0.2428479	0.1181	1.167898	0.1379273	88.78	ZBTB46	zinc finger and BTB domain containing 46
79187	0.596	0.2429438	0.3352	1.16766	0.3914356	27.22	FSD1	fibronectin type III and SPRY domain containing 1
22835	0.596	0.242927	0.129	-1.167702	-0.1505961	927.1	ZFP30	ZFP30 zinc finger protein
644	0.596	0.2429894	0.103	-1.167547	-0.1202885	852.14	BLVRA	biliverdin reductase A
105378305	0.596	0.2431033	0.2456	-1.167265	-0.2867138	10.68	LOC105378305	uncharacterized LOC105378305
5867	0.596	0.2434485	0.0821	-1.166411	-0.0957855	1455.4	RAB4A	RAB4A, member RAS oncogene family
107985911	0.596	0.243515	0.1623	1.166246	0.18926	66.79	LOC107985911	lymphocyte specific protein 1 pseudogene
1951	0.596	0.2435061	0.1483	1.166268	0.1729262	102.7	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
1843	0.596	0.2433808	0.2318	1.166578	0.2703862	6395.58	DUSP1	dual specificity phosphatase 1
10370	0.596	0.2434018	0.0993	-1.166526	-0.1158313	950.18	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
100506497	0.596	0.2433518	0.2383	1.16665	0.2780592	37.79	CPVL-AS2	CPVL antisense RNA 2
6976	0.596	0.2435425	0.1815	1.166178	0.2116691	140.13	TRGV3	T cell receptor gamma variable 3
1785	0.596	0.2435337	0.0937	1.1662	0.1092862	4551.71	DNM2	dynamin 2
105372321	0.596	0.2434289	0.3178	1.166459	0.3707524	292.51	LOC105372321	uncharacterized LOC105372321
100131320	0.597	0.2435989	0.143	-1.166039	-0.1666955	24.58	RAB6C-AS1	RAB6C antisense RNA 1
112268006	0.597	0.2436551	0.0806	-1.165899	-0.0939506	169.73	LOC112268006	
79585	0.597	0.2436525	0.1217	1.165906	0.1419066	1128.96	CORO7	coronin 7
51805	0.597	0.2437159	0.1011	1.165749	0.1178597	92.04	COQ3	coenzyme Q3, methyltransferase
375484	0.597	0.2439211	0.1061	1.165242	0.1236149	348.85	SIMC1	SUMO interacting motifs containing 1
401237	0.597	0.2438849	0.2095	-1.165331	-0.2440996	21.7	CASC15	cancer susceptibility 15
54443	0.597	0.2439803	0.2032	-1.165095	-0.2367121	296.43	ANLN	anillin, actin binding protein
54979	0.597	0.2439838	0.3735	-1.165087	-0.4351258	18.35	PLAAT2	phospholipase A and acyltransferase 2
105372539	0.597	0.2438996	0.3443	1.165295	0.4012414	16.96	LOC105372539	
54943	0.597	0.2439507	0.1297	-1.165169	-0.1510648	27.13	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28
375061	0.597	0.2440544	0.1289	-1.164913	-0.1501112	115.7	FAM89A	family with sequence similarity 89 member A
414919	0.597	0.2440611	0.097	-1.164896	-0.1129909	205.82	C8orf82	chromosome 8 open reading frame 82
374383	0.597	0.2441144	0.1581	1.164764	0.18415	148.34	NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1
6737	0.597	0.2442043	0.0968	-1.164542	-0.1126754	2328.96	TRIM21	tripartite motif containing 21
29127	0.597	0.2441789	0.0776	-1.164605	-0.0903937	478.66	RACGAP1	Rac GTPase activating protein 1
100500878	0.597	0.2443817	0.2413	1.164104	0.2808556	8.23	MIR3679	microRNA 3679
10752	0.597	0.2443523	0.2541	-1.164177	-0.2958195	59.63	CHL1	cell adhesion molecule L1 like
105376286	0.597	0.244366	0.1491	-1.164143	-0.1735728	49.15	LOC105376286	uncharacterized LOC105376286
57104	0.597	0.2443417	0.2264	1.164203	0.2635811	435.03	PNPLA2	patatin like phospholipase domain containing 2
5204	0.597	0.2443715	0.1276	-1.16413	-0.1485277	6981.71	PFDN5	prefoldin subunit 5
503640	0.597	0.2444341	0.2016	1.163975	0.2346557	40.31	ARGFXP2	arginine-fifty homeobox pseudogene 2
91039	0.597	0.2444196	0.0997	1.164011	0.1160184	785.94	DPP9	dipeptidyl peptidase 9
80714	0.597	0.2443379	0.1439	1.164212	0.1675118	63.52	PBX4	PBX homeobox 4
677825	0.597	0.2445378	0.2021	1.163719	0.2351889	18.83	SNORA44	small nucleolar RNA, H/ACA box 44
101929162	0.597	0.2446019	0.0994	1.163561	0.115635	94.52	PRDM4-AS1	PRDM4 antisense RNA 1
338599	0.598	0.2447375	0.2368	1.163227	0.2754947	8.15	DUSP29	dual specificity phosphatase 29
5683	0.598	0.2449391	0.0947	-1.16273	-0.110097	2706.04	PSMA2	proteasome 20S subunit alpha 2
11144	0.598	0.2449725	0.2264	-1.162648	-0.2632032	117.14	DMC1	DNA meiotic recombinase 1
7703	0.598	0.2451299	0.1052	1.16226	0.1222228	35.57	PCGF2	polycomb group ring finger 2
7357	0.598	0.2451984	0.1029	-1.162091	-0.1195447	3178.62	UGCG	UDP-glucose ceramide glucosyltransferase
126374	0.599	0.2452857	0.2191	-1.161876	-0.2546074	7.21	WTIP	WT1 interacting protein
64493	0.599	0.2454551	0.2018	1.161459	0.2343637	10.05	LINC00235	long intergenic non-protein coding RNA 235
3399	0.599	0.2455589	0.1984	-1.161204	-0.230389	200.03	ID3	inhibitor of DNA binding 3
65986	0.599	0.2455172	0.1136	-1.161307	-0.1319417	1569.38	ZBTB10	zinc finger and BTB domain containing 10
55163	0.599	0.2455393	0.0873	-1.161252	-0.1013478	435.18	PNPO	pyridoxamine 5'-phosphate oxidase
79645	0.599	0.2456486	0.3333	1.160984	0.3869288	6.61	CLXN	calaxin
5395	0.599	0.2457655	0.06	-1.160696	-0.0696873	842.67	PMS2	PMS1 homolog 2, mismatch repair system component
3601	0.599	0.245709	0.1073	-1.160835	-0.1244996	224.11	IL15RA	interleukin 15 receptor subunit alpha
25926	0.599	0.2457599	0.0897	-1.16071	-0.1041574	2406.54	NOL11	nucleolar protein 11
3804	0.599	0.2457764	0.3589	1.160669	0.4165362	42.89	KIR2DL3	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3
23244	0.599	0.2458484	0.0627	-1.160492	-0.0727078	8978.65	PDS5A	PDS5 cohesin associated factor A
255374	0.599	0.2458876	0.1328	1.160396	0.1541289	37.26	MBLAC1	metallo-beta-lactamase domain containing 1
4676	0.599	0.2458854	0.0864	-1.160401	-0.1002387	7588.93	NAP1L4	nucleosome assembly protein 1 like 4
388588	0.599	0.2459173	0.4188	1.160323	0.4858865	121.49	SMIM1	small integral membrane protein 1 (Vel blood group)
7693	0.599	0.2459941	0.0819	-1.160134	-0.094987	1441.06	ZNF134	zinc finger protein 134
1512	0.599	0.2460876	0.1448	-1.159905	-0.1680079	2951.13	CTSH	cathepsin H
112268177	0.599	0.2461221	0.1488	1.15982	0.1725309	76.23	LOC112268177	
79159	0.599	0.2461289	0.069	1.159803	0.0800307	525.41	NOL12	nucleolar protein 12
101928896	0.6	0.246193	0.2482	1.159646	0.2878685	10.45	LOC101928896	uncharacterized LOC101928896
9553	0.6	0.246273	0.0884	-1.15945	-0.1025195	699.97	MRPL33	mitochondrial ribosomal protein L33
105377015	0.6	0.246269	0.1929	1.159459	0.2236154	17.31	LOC105377015	translation initiation factor IF-2-like
64167	0.6	0.246304	0.3022	-1.159373	-0.3503953	7647.87	ERAP2	endoplasmic reticulum aminopeptidase 2
406954	0.6	0.2463091	0.2451	1.159361	0.2841038	10.56	MIR181A2	microRNA 181a-2
100289561	0.6	0.2463871	0.0764	1.159169	0.0886034	105.05	LOC100289561	uncharacterized LOC100289561
8493	0.6	0.2464655	0.0698	-1.158977	-0.0809305	1065.5	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D
81855	0.6	0.2466203	0.0979	1.158598	0.1134759	592.97	SFXN3	sideroflexin 3
646074	0.6	0.2465927	0.1447	1.158665	0.1676271	25.7	POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene
100462983	0.6	0.2467204	0.3275	1.158352	0.3793722	12	MTRNR2L3	MT-RNR2 like 3 (pseudogene)
3304	0.6	0.2468144	0.1453	-1.158122	-0.1682574	4317.69	HSPA1B	heat shock protein family A (Hsp70) member 1B
3752	0.6	0.2470195	0.2021	-1.157619	-0.2339871	131.74	KCND3	potassium voltage-gated channel subfamily D member 3
166815	0.6	0.24706	0.0901	-1.15752	-0.1043354	265.65	TIGD2	tigger transposable element derived 2
5478	0.6	0.2470599	0.1097	-1.15752	-0.1270255	13696.02	PPIA	peptidylprolyl isomerase A
100506881	0.6	0.2469658	0.1286	1.157751	0.1489239	55.45	MKLN1-AS	MKLN1 antisense RNA
105375530	0.6	0.2470452	0.2135	1.157556	0.2471147	21.13	LOC105375530	uncharacterized LOC105375530
645811	0.6	0.2470056	0.1516	1.157653	0.1754927	36.5	CCDC154	coiled-coil domain containing 154
107985433	0.6	0.2469366	0.3622	1.157822	0.4193417	10.41	LOC107985433	putative uncharacterized protein LOC401522
282566	0.6	0.246919	0.2158	-1.157865	-0.2498495	8.03	LINC00515	long intergenic non-protein coding RNA 515
10469	0.601	0.2471537	0.0902	-1.15729	-0.1043814	415.3	TIMM44	translocase of inner mitochondrial membrane 44
105374773	0.601	0.2472572	0.158	1.157037	0.1827617	223.57	LOC105374773	uncharacterized LOC105374773
57020	0.601	0.2472715	0.0699	-1.157002	-0.0808604	1527.9	VPS35L	VPS35 endosomal protein sorting factor like
441455	0.601	0.2473176	0.347	1.156889	0.4014416	14.12	LOC441455	makorin ring finger protein 1 pseudogene
7348	0.601	0.2475246	0.3538	1.156383	0.4091534	9.71	UPK1B	uroplakin 1B
23517	0.601	0.2474945	0.086	-1.156456	-0.0994721	3660.45	MTREX	Mtr4 exosome RNA helicase
10399	0.601	0.2475938	0.1402	-1.156214	-0.1621246	38136.95	RACK1	receptor for activated C kinase 1
3303	0.601	0.247559	0.143	-1.156299	-0.165403	6783.43	HSPA1A	heat shock protein family A (Hsp70) member 1A
51435	0.601	0.2476558	0.0915	-1.156062	-0.1058052	400.54	SCARA3	scavenger receptor class A member 3
100506753	0.601	0.247622	0.1656	1.156145	0.1914394	14.48	MAILR	macrophage interferon regulatory lncRNA
138255	0.601	0.2476774	1.1337	1.156009	1.3105299	8.74	CFAP95	cilia and flagella associated protein 95
406886	0.601	0.247628	0.19	1.15613	0.2197056	15.24	MIRLET7D	microRNA let-7d
160335	0.601	0.24761	0.1037	-1.156174	-0.1198526	604.98	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2
4752	0.601	0.2474859	0.0836	1.156478	0.0966551	199.25	NEK3	NIMA related kinase 3
8110	0.601	0.2474826	0.2	-1.156486	-0.231333	114.23	DPF3	double PHD fingers 3
92285	0.601	0.2475502	0.075	1.15632	0.0867233	683.68	ZNF585B	zinc finger protein 585B
6546	0.601	0.2478723	0.159	1.155533	0.1837457	4428.87	SLC8A1	solute carrier family 8 member A1
23338	0.601	0.2477725	0.1142	1.155777	0.1320462	2485.84	JADE2	jade family PHD finger 2
105375746	0.601	0.2478818	0.4408	1.15551	0.509388	10.2	LINC02964	long intergenic non-protein coding RNA 2964
375743	0.601	0.247826	0.0919	-1.155646	-0.106197	7549.9	PTAR1	protein prenyltransferase alpha subunit repeat containing 1
254170	0.601	0.2477989	0.0812	-1.155712	-0.0938105	2969.54	FBXO33	F-box protein 33
3500	0.601	0.2478353	0.3471	-1.155623	-0.4011688	552.92	IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker)
10549	0.601	0.2477211	0.1046	-1.155902	-0.1208914	442.28	PRDX4	peroxiredoxin 4
2281	0.601	0.2481456	0.1522	-1.154865	-0.175749	590.14	FKBP1B	FKBP prolyl isomerase 1B
23180	0.601	0.2480637	0.0846	1.155065	0.0977077	1754.05	RFTN1	raftlin, lipid raft linker 1
2870	0.601	0.248138	0.1148	1.154884	0.132595	3545	GRK6	G protein-coupled receptor kinase 6
55501	0.601	0.2480747	0.1444	1.155038	0.1667404	831.03	CHST12	carbohydrate sulfotransferase 12
101927974	0.601	0.248135	0.1564	1.154891	0.1805679	127.58	CBLL1-AS1	CBLL1 antisense RNA 1
57718	0.601	0.2480912	0.2672	1.154998	0.3086199	34.81	PPP4R4	protein phosphatase 4 regulatory subunit 4
100130522	0.601	0.2481432	0.2331	1.154871	0.2692557	8.42	PARD6G-AS1	PARD6G antisense RNA 1
4294	0.601	0.2480884	0.1186	1.155005	0.1369491	123.13	MAP3K10	mitogen-activated protein kinase kinase kinase 10
80304	0.601	0.2482235	0.0824	-1.154675	-0.0951871	642.76	WDCP	WD repeat and coiled coil containing
105378539	0.601	0.2482465	0.0936	1.154619	0.1081113	616.23	LOC105378539	
28661	0.601	0.2481919	0.1677	-1.154752	-0.1936284	72.42	TRAV22	T cell receptor alpha variable 22
642946	0.601	0.2482981	0.2828	-1.154493	-0.3264492	65.28	FLVCR1-DT	FLVCR1 divergent transcript
132789	0.601	0.2483638	0.0924	-1.154333	-0.1067099	648.72	GNPDA2	glucosamine-6-phosphate deaminase 2
6425	0.601	0.2483757	0.2274	1.154304	0.2624903	14.47	SFRP5	secreted frizzled related protein 5
80072	0.601	0.2485171	0.1164	1.153959	0.1343353	40.55	HEXA-AS1	HEXA antisense RNA 1
8875	0.601	0.2486071	0.2145	-1.153739	-0.2474382	28853.37	VNN2	vanin 2
7542	0.601	0.2486145	0.1201	1.153721	0.1385105	131.86	ZFPL1	zinc finger protein like 1
8354	0.601	0.2487335	0.1627	-1.153431	-0.1876377	586.06	H3C11	H3 clustered histone 11
2669	0.601	0.2487357	0.3195	-1.153426	-0.3685512	9.9	GEM	GTP binding protein overexpressed in skeletal muscle
9134	0.601	0.2487538	0.1148	-1.153382	-0.1324	250.9	CCNE2	cyclin E2
51144	0.601	0.2487014	0.1138	-1.153509	-0.131275	1410.01	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12
1316	0.602	0.2488639	0.091	1.153113	0.1049768	10298.66	KLF6	KLF transcription factor 6
9753	0.602	0.2490507	0.0715	-1.152658	-0.0824463	846.22	ZSCAN12	zinc finger and SCAN domain containing 12
41	0.602	0.2490794	0.2812	1.152588	0.3240861	6.04	ASIC1	acid sensing ion channel subunit 1
8693	0.602	0.2490343	0.0686	-1.152698	-0.0790943	879.99	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4
105376781	0.602	0.2490333	0.2703	1.1527	0.3116254	913.94	LOC105376781	uncharacterized LOC105376781
7705	0.602	0.2490953	0.0993	-1.15255	-0.1144127	3647.32	ZNF146	zinc finger protein 146
54429	0.602	0.2491694	0.1738	1.152369	0.2002451	22.91	TAS2R5	taste 2 receptor member 5
100128627	0.602	0.2491841	0.1461	-1.152333	-0.1683198	19.78	CDC42P3	CDC42 pseudogene 3
29018	0.602	0.2492113	0.2082	1.152267	0.2399503	79.91	FOXN3-AS2	FOXN3 antisense RNA 2
7336	0.602	0.2493417	0.0935	-1.15195	-0.1077385	1367.33	UBE2V2	ubiquitin conjugating enzyme E2 V2
5998	0.602	0.2492977	0.1133	1.152057	0.1305808	1178.61	RGS3	regulator of G protein signaling 3
4356	0.602	0.2493387	0.2898	1.151957	0.3337982	8.12	MPP3	MAGUK p55 scaffold protein 3
79891	0.602	0.2492726	0.0994	-1.152118	-0.1144966	1007.76	ZNF671	zinc finger protein 671
1036	0.602	0.2493712	0.6479	1.151878	0.7462771	12.72	CDO1	cysteine dioxygenase type 1
152940	0.602	0.2494546	0.2558	-1.151675	-0.2945852	29.75	C4orf45	chromosome 4 open reading frame 45
23564	0.602	0.2494946	0.0879	1.151578	0.101234	733.13	DDAH2	dimethylarginine dimethylaminohydrolase 2
6515	0.602	0.2495431	0.1651	-1.15146	-0.1901511	14711.72	SLC2A3	solute carrier family 2 member 3
6827	0.602	0.2495321	0.0698	-1.151487	-0.0803994	2155.84	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
7048	0.602	0.2496029	0.0732	-1.151314	-0.0842659	14775.07	TGFBR2	transforming growth factor beta receptor 2
100131089	0.602	0.2496569	0.1102	-1.151183	-0.1268232	100.62	SRP14-DT	SRP14 divergent transcript
3291	0.602	0.2496667	0.2681	1.151159	0.3086202	11.19	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2
34	0.603	0.2500669	0.0901	-1.150187	-0.1036847	1534.45	ACADM	acyl-CoA dehydrogenase medium chain
102724364	0.603	0.2503512	0.1142	-1.149497	-0.1313173	1087.76	SEC22B4P	SEC22 homolog B4, pseudogene
3708	0.603	0.2504559	0.0695	-1.149243	-0.0798781	6332.04	ITPR1	inositol 1,4,5-trisphosphate receptor type 1
101927777	0.603	0.2504857	0.1372	-1.14917	-0.1576765	305.06	SATB1-AS1	SATB1 antisense RNA 1
285855	0.603	0.250199	0.0915	-1.149866	-0.1051618	4242.65	RPL7L1	ribosomal protein L7 like 1
11231	0.603	0.2505001	0.0904	1.149136	0.1038662	1879.82	SEC63	SEC63 homolog, protein translocation regulator
387111	0.603	0.2505225	0.2897	1.149081	0.3329107	8.6	LINC00222	long intergenic non-protein coding RNA 222
11104	0.603	0.2502712	0.0669	-1.149691	-0.0768789	970.93	KATNA1	katanin catalytic subunit A1
8027	0.603	0.2503832	0.0945	-1.149419	-0.1085735	1329.98	STAM	signal transducing adaptor molecule
4141	0.603	0.2501178	0.0692	1.150063	0.0795619	2238.01	MARS1	methionyl-tRNA synthetase 1
105369906	0.603	0.2504918	0.2175	1.149156	0.2499404	10.34	LINC02413	long intergenic non-protein coding RNA 2413
5729	0.603	0.2502574	0.1911	1.149724	0.2196982	670.56	PTGDR	prostaglandin D2 receptor
51527	0.603	0.2504729	0.0972	-1.149202	-0.1117069	1343.12	GSKIP	GSK3B interacting protein
253982	0.603	0.2504391	0.1892	1.149284	0.2174454	25.59	ASPHD1	aspartate beta-hydroxylase domain containing 1
9256	0.603	0.2502828	0.2109	1.149663	0.2424488	380.74	TSPOAP1	TSPO associated protein 1
51807	0.603	0.2503969	0.2063	-1.149386	-0.2371289	316.32	TUBA8	tubulin alpha 8
638	0.603	0.2501095	0.1444	1.150083	0.166048	48.23	BIK	BCL2 interacting killer
102724865	0.603	0.2505052	0.1284	-1.149123	-0.1475208	23.77	LOC102724865	replaced by ID 100420178
105371600	0.603	0.2508717	0.2514	1.148235	0.2886257	14.46	LOC105371600	uncharacterized LOC105371600
692058	0.603	0.250802	0.213	-1.148404	-0.2446277	11.71	SNORD11	small nucleolar RNA, C/D box 11
5196	0.603	0.2507766	0.2055	-1.148465	-0.2360172	3980.09	PF4	platelet factor 4
105374612	0.603	0.2506726	0.3465	1.148717	0.3980013	15.53	LOC105374612	
107984302	0.603	0.250781	0.1926	1.148455	0.2212473	27.08	LOC107984302	uncharacterized LOC107984302
26030	0.603	0.2507932	0.1217	1.148425	0.1398017	4993.91	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3
9529	0.603	0.2507241	0.0555	-1.148592	-0.0637019	2603.08	BAG5	BAG cochaperone 5
122616	0.603	0.2508572	0.155	1.14827	0.1780148	27.77	CLBA1	clathrin binding box of aftiphilin containing 1
107984751	0.603	0.250755	0.2601	1.148517	0.298721	19.73	LOC107984751	
107984826	0.603	0.2508859	0.2026	1.1482	0.2326279	18.15	LOC107984826	
3581	0.603	0.25076	0.2232	1.148505	0.2563798	102.88	IL9R	interleukin 9 receptor
101927556	0.603	0.2509229	0.0966	1.148111	0.1109114	921.99	LOC101927556	uncharacterized LOC101927556
101927027	0.603	0.2510382	0.0849	-1.147831	-0.0974915	227.86	CHROMR	cholesterol induced regulator of metabolism RNA
101927179	0.604	0.2511663	0.1904	-1.147521	-0.2184466	94.57	LOC101927179	uncharacterized LOC101927179
4130	0.604	0.251181	0.1803	1.147486	0.2069337	307.38	MAP1A	microtubule associated protein 1A
7421	0.604	0.2512813	0.1923	1.147243	0.2206249	263.08	VDR	vitamin D receptor
727856	0.604	0.2512816	0.1776	-1.147242	-0.2037699	85.29	DDX11L16	DEAD/H-box helicase 11 like 16 (pseudogene)
2730	0.604	0.2513329	0.1016	-1.147118	-0.1165337	1473.19	GCLM	glutamate-cysteine ligase modifier subunit
57463	0.604	0.2513813	0.138	1.147001	0.1582509	466.36	AMIGO1	adhesion molecule with Ig like domain 1
30832	0.604	0.2513579	0.0937	-1.147057	-0.1074722	969.68	ZNF354C	zinc finger protein 354C
93611	0.604	0.2515241	0.1285	1.146655	0.1473135	277.48	FBXO44	F-box protein 44
79626	0.604	0.2515248	0.1062	-1.146654	-0.1217207	2226.59	TNFAIP8L2	TNF alpha induced protein 8 like 2
28558	0.604	0.2515382	0.2008	-1.146621	-0.2302834	128.3	TRBV29-1	T cell receptor beta variable 29-1
28733	0.604	0.2514714	0.1605	1.146783	0.184042	67.67	TRAJ22	T cell receptor alpha joining 22
6390	0.604	0.2517543	0.0888	-1.146099	-0.1018257	2176.12	SDHB	succinate dehydrogenase complex iron sulfur subunit B
9819	0.604	0.25178	0.0828	1.146037	0.0949092	997.7	TSC22D2	TSC22 domain family member 2
54518	0.604	0.2516939	0.1449	1.146245	0.1661192	4384.63	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein
9668	0.604	0.2517569	0.0893	-1.146093	-0.102376	830.21	ZNF432	zinc finger protein 432
100302183	0.604	0.251785	0.1448	1.146025	0.1659837	18.48	MIR1825	microRNA 1825
64219	0.604	0.251655	0.1207	-1.146339	-0.138405	789.09	PJA1	praja ring finger ubiquitin ligase 1
100506123	0.604	0.2518175	0.1496	1.145946	0.1713807	58.8	APPAT	atherosclerotic plaque pathogenesis associated transcript
139105	0.604	0.2518579	0.2259	-1.145848	-0.2588302	1173.7	BEND2	BEN domain containing 2
57231	0.604	0.2519209	0.0614	-1.145696	-0.0703256	3613.36	SNX14	sorting nexin 14
51241	0.604	0.2519514	0.091	-1.145622	-0.1041997	399.43	COX16	cytochrome c oxidase assembly factor COX16
2187	0.604	0.2519375	0.123	-1.145656	-0.140863	572.64	FANCB	FA complementation group B
101927552	0.604	0.2520258	0.2064	1.145443	0.2363738	93.66	LOC101927552	uncharacterized LOC101927552
65250	0.604	0.2521008	0.0707	-1.145262	-0.0809875	2261.76	CPLANE1	ciliogenesis and planar polarity effector complex subunit 1
7466	0.604	0.2522016	0.1835	-1.145018	-0.2101343	24.75	WFS1	wolframin ER transmembrane glycoprotein
80128	0.604	0.2527352	0.2167	1.143731	0.247794	23.52	TRIM46	tripartite motif containing 46
5743	0.604	0.2524718	0.1914	-1.144366	-0.21901	1588.95	PTGS2	prostaglandin-endoperoxide synthase 2
150159	0.604	0.2526679	0.1682	-1.143893	-0.1923526	629.9	SLC9B1	solute carrier family 9 member B1
819	0.604	0.2527289	0.0836	-1.143746	-0.0955745	1530.52	CAMLG	calcium modulating ligand
105375426	0.604	0.2524222	0.3158	1.144486	0.3614351	7.86	LOC105375426	uncharacterized LOC105375426
203102	0.604	0.2526823	0.2722	-1.143859	-0.3113994	26.3	ADAM32	ADAM metallopeptidase domain 32
5150	0.604	0.2524949	0.076	-1.14431	-0.0869846	6716.84	PDE7A	phosphodiesterase 7A
727957	0.604	0.2523867	0.1388	1.144571	0.1589083	433.82	MROH1	maestro heat like repeat family member 1
85406	0.604	0.25261	0.0717	-1.144033	-0.0820347	1536.54	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
107984656	0.604	0.2525952	0.1982	1.144069	0.2267202	1789.08	LOC107984656	replaced by ID 57161
